sale_price,sqft,bedrooms,bathrooms,neighborhood,neighborhood_score,year_built,garage,pool,sale_date,property_type,price_per_sqft,property_age,age_category,total_rooms,luxury_score,sale_month,sale_quarter,sale_year,is_weekend_sale
689877.53,1947.0,3,1.7,Suburbs,0.7,2007,3,0,2022-03-11,Single Family,354.3284694401644,19,Modern,4.7,6.5,3,1,2022,0
623122.29,1555.0,1,1.3,Riverside,0.85,2007,2,1,2022-09-23,Townhouse,400.721729903537,19,Modern,2.3,8.25,9,3,2022,0
942802.04,3504.0,5,4.1,Downtown,0.9,1952,0,0,2022-04-05,Multi-Family,269.0645091324201,74,Historic,9.1,4.5,4,2,2022,0
455585.4,841.0,2,2.1,Riverside,0.85,1950,2,0,2021-03-06,Townhouse,541.7186682520809,76,Historic,4.1,6.25,3,1,2021,1
492394.75,500.0,2,2.2,Riverside,0.85,2016,0,0,2020-11-02,Condo,984.7895,10,Modern,4.2,4.25,11,4,2020,0
693182.01,1598.0,3,2.6,Riverside,0.85,2011,1,0,2020-01-16,Multi-Family,433.78098247809766,15,Modern,5.6,5.25,1,1,2020,0
493542.39,1183.0,1,1.0,Industrial,0.4,2005,2,0,2023-09-09,Single Family,417.19559594251905,21,Vintage,2.0,4.0,9,3,2023,1
819102.95,2566.0,2,1.9,Hillside,0.95,2002,0,0,2022-09-30,Single Family,319.21393219017926,24,Vintage,3.9,4.75,9,3,2022,0
816593.73,2195.0,3,2.8,Downtown,0.9,2014,1,0,2023-09-30,Condo,372.02447835990887,12,Modern,5.8,5.5,9,3,2023,1
691179.78,1548.0,3,2.1,Downtown,0.9,2005,0,0,2020-05-26,Multi-Family,446.4985658914729,21,Vintage,5.1,4.5,5,2,2020,0
556156.84,975.0,2,2.2,Suburbs,0.7,1994,3,0,2021-11-09,Condo,570.4172717948718,32,Vintage,4.2,6.5,11,4,2021,0
669791.07,2697.0,3,2.3,Industrial,0.4,1967,0,0,2021-06-25,Single Family,248.34670745272524,59,Historic,5.3,2.0,6,2,2021,0
813262.7,2520.0,3,2.5,Suburbs,0.7,1997,0,0,2022-11-17,Condo,322.7232936507936,29,Vintage,5.5,3.5,11,4,2022,0
804433.61,1920.0,4,3.7,Downtown,0.9,1987,1,0,2022-02-19,Condo,418.97583854166663,39,Vintage,7.7,5.5,2,1,2022,1
942836.09,3477.0,3,2.7,Downtown,0.9,1971,2,0,2020-03-07,Single Family,271.16367270635607,55,Historic,5.7,6.5,3,1,2020,1
576008.66,1143.0,2,2.0,Suburbs,0.7,2020,2,0,2021-07-23,Multi-Family,503.9445844269467,6,Modern,4.0,5.5,7,3,2021,0
614077.87,779.0,3,2.2,Hillside,0.95,2022,1,0,2022-09-21,Condo,788.2899486521181,4,New,5.2,5.75,9,3,2022,0
647834.99,1446.0,4,3.0,Suburbs,0.7,1950,1,0,2021-05-23,Condo,448.01866528354077,76,Historic,7.0,4.5,5,2,2021,1
756308.91,1963.0,2,2.2,Hillside,0.95,1991,1,1,2022-04-15,Multi-Family,385.2821752419766,35,Vintage,4.2,7.75,4,2,2022,0
819095.55,2194.0,3,2.4,Hillside,0.95,2021,1,0,2023-12-29,Single Family,373.3343436645397,5,Modern,5.4,5.75,12,4,2023,0
698171.74,1807.0,1,1.1,Riverside,0.85,2018,2,0,2023-09-11,Multi-Family,386.37063641394576,8,Modern,2.1,6.25,9,3,2023,0
668802.31,2281.0,1,1.5,Downtown,0.9,1978,3,0,2020-01-01,Single Family,293.20574747917584,48,Vintage,2.5,7.5,1,1,2020,0
563124.82,998.0,3,2.3,Riverside,0.85,1955,1,0,2023-05-24,Condo,564.2533266533065,71,Historic,5.3,5.25,5,2,2023,0
904670.74,3155.0,2,2.0,Downtown,0.9,2005,0,0,2021-05-30,Multi-Family,286.7419144215531,21,Vintage,4.0,4.5,5,2,2021,1
759362.86,1934.0,4,3.3,Riverside,0.85,1961,0,0,2023-07-19,Townhouse,392.63850051706305,65,Historic,7.3,4.25,7,3,2023,0
863405.13,2893.0,3,2.6,Hillside,0.95,1988,1,0,2021-01-04,Townhouse,298.44629450397514,38,Vintage,5.6,5.75,1,1,2021,0
839540.96,2274.0,3,2.4,Riverside,0.85,2020,0,0,2021-01-27,Condo,369.19127528583994,6,Modern,5.4,4.25,1,1,2021,0
845680.9,2455.0,3,2.3,Riverside,0.85,1982,2,1,2022-12-12,Townhouse,344.4728716904277,44,Vintage,5.3,8.25,12,4,2022,0
725929.14,2358.0,1,1.3,Riverside,0.85,2002,0,0,2021-07-04,Multi-Family,307.85798982188294,24,Vintage,2.3,4.25,7,3,2021,1
851124.76,2514.0,4,3.1,Riverside,0.85,1968,1,0,2021-10-04,Multi-Family,338.5540015910899,58,Historic,7.1,5.25,10,4,2021,0
868022.24,3063.0,5,4.3,Industrial,0.4,2007,2,0,2021-12-11,Multi-Family,283.3895657851779,19,Modern,9.3,4.0,12,4,2021,1
778085.25,2157.0,2,1.8,Downtown,0.9,1992,0,0,2022-06-26,Single Family,360.72566063977746,34,Vintage,3.8,4.5,6,2,2022,1
863942.47,2567.0,2,1.6,Riverside,0.85,2022,3,0,2021-05-29,Townhouse,336.55725360342814,4,New,3.6,7.25,5,2,2021,1
729606.59,1928.0,2,1.8,Downtown,0.9,1994,1,0,2023-09-12,Townhouse,378.42665456431536,32,Vintage,3.8,5.5,9,3,2023,0
694936.52,1458.0,3,2.9,Hillside,0.95,1986,0,1,2022-07-22,Condo,476.6368449931413,40,Vintage,5.9,6.75,7,3,2022,0
976668.76,3440.0,4,3.2,Suburbs,0.7,1960,1,1,2024-01-26,Single Family,283.9153372093023,66,Historic,7.2,6.5,1,1,2024,0
712755.82,1967.0,4,3.2,Industrial,0.4,2005,1,1,2023-05-23,Multi-Family,362.3567971530249,21,Vintage,7.2,5.0,5,2,2023,0
472752.97,855.0,3,3.0,Industrial,0.4,1974,3,0,2022-12-01,Condo,552.9274502923977,52,Historic,6.0,5.0,12,4,2022,0
813568.4,2102.0,3,2.8,Downtown,0.9,2018,1,0,2020-05-12,Condo,387.04490960989534,8,Modern,5.8,5.5,5,2,2020,0
665223.34,1455.0,3,3.1,Downtown,0.9,1994,3,1,2022-11-30,Townhouse,457.19817182130583,32,Vintage,6.1,9.5,11,4,2022,0
932831.86,2672.0,3,3.0,Riverside,0.85,2011,2,0,2023-10-24,Single Family,349.1137200598802,15,Modern,6.0,6.25,10,4,2023,0
614543.0,1477.0,3,2.3,Suburbs,0.7,1963,0,0,2023-12-31,Condo,416.07515233581586,63,Historic,5.3,3.5,12,4,2023,1
706772.13,1643.0,3,2.9,Downtown,0.9,1983,3,0,2021-07-27,Single Family,430.17171637248936,43,Vintage,5.9,7.5,7,3,2021,0
611870.57,500.0,3,3.1,Downtown,0.9,2009,0,0,2023-09-24,Condo,1223.7411399999999,17,Modern,6.1,4.5,9,3,2023,1
700764.13,1638.0,3,3.1,Downtown,0.9,2013,1,0,2021-01-16,Multi-Family,427.8169291819292,13,Modern,6.1,5.5,1,1,2021,1
586153.35,500.0,3,2.9,Hillside,0.95,2019,3,0,2021-02-11,Single Family,1172.3066999999999,7,Modern,5.9,7.75,2,1,2021,0
599543.38,732.0,4,3.6,Downtown,0.9,2000,2,0,2021-06-23,Multi-Family,819.0483333333333,26,Vintage,7.6,6.5,6,2,2021,0
789397.02,2608.0,3,2.5,Hillside,0.95,1991,1,0,2020-12-02,Single Family,302.6829064417178,35,Vintage,5.5,5.75,12,4,2020,0
695803.66,2628.0,3,2.3,Industrial,0.4,1970,1,0,2020-01-09,Condo,264.7654718417047,56,Historic,5.3,3.0,1,1,2020,0
785926.31,2340.0,3,2.5,Riverside,0.85,1954,1,0,2024-01-08,Single Family,335.8659444444445,72,Historic,5.5,5.25,1,1,2024,0
633584.96,1226.0,3,2.1,Suburbs,0.7,2015,1,0,2021-03-12,Condo,516.7903425774878,11,Modern,5.1,4.5,3,1,2021,0
741231.75,1961.0,2,2.3,Downtown,0.9,2019,3,0,2021-10-18,Condo,377.98661397246303,7,Modern,4.3,7.5,10,4,2021,0
780787.32,1997.0,1,1.1,Hillside,0.95,2010,2,0,2022-12-24,Single Family,390.98013019529293,16,Modern,2.1,6.75,12,4,2022,1
590712.32,1073.0,3,3.0,Downtown,0.9,1957,2,1,2022-10-07,Townhouse,550.5240633737185,69,Historic,6.0,8.5,10,4,2022,0
1001401.5,3202.0,3,2.2,Downtown,0.9,2015,3,1,2024-01-17,Multi-Family,312.74250468457217,11,Modern,5.2,9.5,1,1,2024,0
933506.8,2701.0,5,4.3,Hillside,0.95,2011,1,0,2020-09-27,Single Family,345.6152536097742,15,Modern,9.3,5.75,9,3,2020,1
750121.28,1823.0,3,2.5,Downtown,0.9,1969,1,0,2021-09-14,Condo,411.47629182665935,57,Historic,5.5,5.5,9,3,2021,0
658161.76,2021.0,3,2.2,Suburbs,0.7,1953,1,0,2020-09-18,Condo,325.6614349332014,73,Historic,5.2,4.5,9,3,2020,0
606058.51,2166.0,2,2.4,Industrial,0.4,1964,0,0,2021-01-07,Multi-Family,279.80540627885506,62,Historic,4.4,2.0,1,1,2021,0
475559.61,500.0,1,1.5,Riverside,0.85,2005,1,0,2021-05-09,Condo,951.1192199999999,21,Vintage,2.5,5.25,5,2,2021,1
709214.06,1802.0,4,3.4,Downtown,0.9,1969,1,0,2022-07-02,Single Family,393.5705105438402,57,Historic,7.4,5.5,7,3,2022,1
641396.06,1454.0,2,1.9,Hillside,0.95,1973,1,0,2023-10-29,Townhouse,441.1252132049519,53,Historic,3.9,5.75,10,4,2023,1
523402.05,1198.0,3,2.7,Suburbs,0.7,1958,2,1,2022-01-28,Townhouse,436.89653589315526,68,Historic,5.7,7.5,1,1,2022,0
696963.43,1775.0,3,2.7,Downtown,0.9,1970,0,0,2021-09-17,Multi-Family,392.6554535211268,56,Historic,5.7,4.5,9,3,2021,0
816677.23,3438.0,3,2.4,Industrial,0.4,1990,1,0,2020-04-23,Condo,237.54427865037812,36,Vintage,5.4,3.0,4,2,2020,0
761466.77,2512.0,4,3.2,Industrial,0.4,1962,2,0,2023-05-30,Multi-Family,303.13167595541404,64,Historic,7.2,4.0,5,2,2023,0
650896.4,1543.0,3,3.2,Hillside,0.95,1954,0,0,2021-12-23,Multi-Family,421.83823720025924,72,Historic,6.2,4.75,12,4,2021,0
810691.02,2458.0,2,2.7,Downtown,0.9,2013,2,0,2021-07-23,Condo,329.8173393002441,13,Modern,4.7,6.5,7,3,2021,0
966905.82,3119.0,4,3.8,Downtown,0.9,1995,1,0,2020-12-13,Townhouse,310.0050721385059,31,Vintage,7.8,5.5,12,4,2020,1
906738.1,2739.0,4,3.4,Downtown,0.9,2020,2,0,2020-01-23,Condo,331.04713399050746,6,Modern,7.4,6.5,1,1,2020,0
640637.46,2047.0,2,1.8,Industrial,0.4,2019,0,0,2021-04-16,Multi-Family,312.9640742550073,7,Modern,3.8,2.0,4,2,2021,0
535468.13,1482.0,1,1.0,Downtown,0.9,2008,2,0,2020-01-27,Condo,361.31452766531714,18,Modern,2.0,6.5,1,1,2020,0
764575.09,2558.0,1,1.0,Downtown,0.9,2000,1,0,2021-08-09,Multi-Family,298.89565676309616,26,Vintage,2.0,5.5,8,3,2021,0
756997.83,2314.0,2,1.7,Downtown,0.9,1965,0,0,2022-11-04,Condo,327.1382152117545,61,Historic,3.7,4.5,11,4,2022,0
919956.56,2716.0,5,4.6,Downtown,0.9,2000,2,0,2021-02-17,Condo,338.7174374079529,26,Vintage,9.6,6.5,2,1,2021,0
771007.85,2839.0,3,2.8,Industrial,0.4,1960,1,0,2022-03-03,Townhouse,271.5772631208172,66,Historic,5.8,3.0,3,1,2022,0
736082.42,1571.0,4,3.0,Riverside,0.85,2017,1,0,2020-01-31,Townhouse,468.5438701464036,9,Modern,7.0,5.25,1,1,2020,0
971598.77,3053.0,3,2.9,Hillside,0.95,2001,2,0,2022-02-17,Townhouse,318.2439469374386,25,Vintage,5.9,6.75,2,1,2022,0
809178.73,2158.0,3,2.5,Downtown,0.9,2022,2,1,2022-09-01,Multi-Family,374.9669740500463,4,New,5.5,8.5,9,3,2022,0
1028051.1,3660.0,5,3.4,Riverside,0.85,1959,3,0,2022-05-29,Multi-Family,280.88827868852457,67,Historic,8.4,7.25,5,2,2022,1
664504.49,1448.0,4,3.4,Suburbs,0.7,2021,1,0,2022-03-02,Single Family,458.9119406077348,5,Modern,7.4,4.5,3,1,2022,0
964065.44,3388.0,4,3.0,Riverside,0.85,2012,0,0,2022-11-13,Townhouse,284.55296340023614,14,Modern,7.0,4.25,11,4,2022,1
769255.15,2158.0,3,2.4,Hillside,0.95,1985,1,0,2022-12-28,Condo,356.4667052826691,41,Vintage,5.4,5.75,12,4,2022,0
598482.23,1478.0,4,3.2,Industrial,0.4,1994,0,0,2021-09-14,Single Family,404.9270838971583,32,Vintage,7.2,2.0,9,3,2021,0
637429.09,1612.0,2,1.8,Hillside,0.95,1955,1,0,2020-04-03,Multi-Family,395.4274751861042,71,Historic,3.8,5.75,4,2,2020,0
569242.46,1743.0,3,2.6,Industrial,0.4,1955,1,0,2022-10-16,Condo,326.5877567412507,71,Historic,5.6,3.0,10,4,2022,1
779012.59,2339.0,5,4.0,Industrial,0.4,2015,1,0,2020-09-06,Multi-Family,333.05369388627616,11,Modern,9.0,3.0,9,3,2020,1
792540.47,2418.0,2,1.3,Industrial,0.4,2022,1,0,2024-01-14,Condo,327.76694375516956,4,New,3.3,3.0,1,1,2024,1
752229.32,1541.0,4,3.8,Suburbs,0.7,2013,1,1,2023-11-26,Single Family,488.1436210253082,13,Modern,7.8,6.5,11,4,2023,1
768137.02,1980.0,3,2.3,Riverside,0.85,1987,1,0,2023-01-14,Condo,387.94798989898993,39,Vintage,5.3,5.25,1,1,2023,1
942956.13,3713.0,1,1.0,Hillside,0.95,2018,1,0,2020-01-28,Condo,253.96071370859144,8,Modern,2.0,5.75,1,1,2020,0
688373.6,2349.0,2,1.9,Industrial,0.4,2023,1,0,2022-10-22,Multi-Family,293.049638143891,3,New,3.9,3.0,10,4,2022,1
786733.2,2030.0,3,3.0,Suburbs,0.7,2012,3,0,2021-04-01,Townhouse,387.5533004926108,14,Modern,6.0,6.5,4,2,2021,0
736821.16,2096.0,1,1.3,Suburbs,0.7,2020,1,1,2024-01-12,Multi-Family,351.53681297709926,6,Modern,2.3,6.5,1,1,2024,0
918132.19,1998.0,5,4.2,Downtown,0.9,1969,2,0,2022-03-14,Multi-Family,459.5256206206206,57,Historic,9.2,6.5,3,1,2022,0
545750.54,1181.0,2,2.0,Suburbs,0.7,2013,1,0,2022-02-27,Multi-Family,462.1088399661304,13,Modern,4.0,4.5,2,1,2022,1
552000.21,1794.0,2,2.0,Industrial,0.4,1986,1,1,2020-03-02,Condo,307.6924247491639,40,Vintage,4.0,5.0,3,1,2020,0
395864.19,665.0,2,2.0,Industrial,0.4,1985,3,0,2022-08-07,Townhouse,595.2844962406015,41,Vintage,4.0,5.0,8,3,2022,1
779571.32,2319.0,5,3.4,Riverside,0.85,1959,2,0,2020-01-28,Condo,336.1670202673566,67,Historic,8.4,6.25,1,1,2020,0
775857.07,2517.0,4,3.2,Industrial,0.4,1983,1,0,2022-09-22,Condo,308.2467500993246,43,Vintage,7.2,3.0,9,3,2022,0
721573.14,1613.0,4,3.6,Riverside,0.85,1994,1,0,2020-10-14,Multi-Family,447.3485058896466,32,Vintage,7.6,5.25,10,4,2020,0
971790.7,3259.0,3,3.8,Suburbs,0.7,2012,1,1,2023-04-24,Condo,298.1867750843817,14,Modern,6.8,6.5,4,2,2023,0
583204.31,1019.0,3,2.2,Downtown,0.9,1962,1,0,2021-08-04,Multi-Family,572.3300392541709,64,Historic,5.2,5.5,8,3,2021,0
578512.55,828.0,2,2.0,Hillside,0.95,1974,1,1,2023-02-22,Single Family,698.686654589372,52,Historic,4.0,7.75,2,1,2023,0
709168.82,2179.0,3,2.4,Industrial,0.4,1993,2,0,2023-03-20,Townhouse,325.4560899495181,33,Vintage,5.4,4.0,3,1,2023,0
871046.91,2837.0,2,2.5,Suburbs,0.7,2023,2,0,2021-03-23,Multi-Family,307.0309869580543,3,New,4.5,5.5,3,1,2021,0
883679.79,3347.0,5,3.6,Industrial,0.4,1973,2,0,2021-04-14,Multi-Family,264.0214490588587,53,Historic,8.6,4.0,4,2,2021,0
759464.18,1632.0,4,3.5,Riverside,0.85,2018,1,0,2022-11-08,Condo,465.3579534313726,8,Modern,7.5,5.25,11,4,2022,0
812469.29,2862.0,3,2.2,Suburbs,0.7,2023,1,0,2020-01-08,Multi-Family,283.8816526904263,3,New,5.2,4.5,1,1,2020,0
743750.87,1969.0,2,1.8,Hillside,0.95,1996,1,1,2024-01-31,Townhouse,377.7302539360081,30,Vintage,3.8,7.75,1,1,2024,0
722739.84,1861.0,4,3.3,Riverside,0.85,1999,2,0,2020-09-11,Multi-Family,388.3610102095647,27,Vintage,7.3,6.25,9,3,2020,0
737416.01,2706.0,2,2.2,Suburbs,0.7,1985,1,0,2020-11-15,Condo,272.51145971914264,41,Vintage,4.2,4.5,11,4,2020,1
802113.69,2521.0,2,1.6,Hillside,0.95,1982,1,1,2020-07-23,Single Family,318.1728242760809,44,Vintage,3.6,7.75,7,3,2020,0
513549.56,738.0,2,2.1,Riverside,0.85,1952,1,0,2021-07-06,Townhouse,695.8666124661247,74,Historic,4.1,5.25,7,3,2021,0
944347.89,3181.0,3,2.6,Hillside,0.95,1980,2,0,2023-04-17,Multi-Family,296.8713895001572,46,Vintage,5.6,6.75,4,2,2023,0
928336.78,3104.0,4,3.4,Suburbs,0.7,2009,2,0,2021-05-23,Single Family,299.0775708762887,17,Modern,7.4,5.5,5,2,2021,1
675975.56,1998.0,3,2.9,Riverside,0.85,1978,2,1,2020-06-28,Townhouse,338.3261061061061,48,Vintage,5.9,8.25,6,2,2020,1
732605.72,2316.0,1,1.0,Downtown,0.9,1993,3,0,2020-03-12,Townhouse,316.323713298791,33,Vintage,2.0,7.5,3,1,2020,0
720253.89,2395.0,3,2.8,Industrial,0.4,1994,2,0,2021-12-31,Multi-Family,300.7323131524008,32,Vintage,5.8,4.0,12,4,2021,0
807949.86,2208.0,4,3.1,Downtown,0.9,1991,1,0,2022-01-16,Townhouse,365.9193206521739,35,Vintage,7.1,5.5,1,1,2022,1
686997.58,1559.0,3,2.2,Hillside,0.95,1970,2,0,2023-07-06,Condo,440.66554201411157,56,Historic,5.2,6.75,7,3,2023,0
590602.97,1462.0,2,2.0,Suburbs,0.7,1981,1,1,2020-05-24,Single Family,403.96919972640217,45,Vintage,4.0,6.5,5,2,2020,1
713229.57,1979.0,5,3.9,Industrial,0.4,1977,1,0,2023-01-01,Multi-Family,360.3989742294088,49,Vintage,8.9,3.0,1,1,2023,1
979086.94,2938.0,5,3.8,Suburbs,0.7,1996,2,0,2023-10-26,Condo,333.24946902654864,30,Vintage,8.8,5.5,10,4,2023,0
938946.71,2434.0,5,4.2,Hillside,0.95,1996,1,0,2022-12-29,Condo,385.7628225143796,30,Vintage,9.2,5.75,12,4,2022,0
747646.98,1703.0,4,3.7,Suburbs,0.7,1966,0,0,2023-03-05,Single Family,439.0176042278332,60,Historic,7.7,3.5,3,1,2023,1
811867.86,2617.0,2,1.7,Riverside,0.85,1978,2,0,2022-07-10,Townhouse,310.22845242644246,48,Vintage,3.7,6.25,7,3,2022,1
532584.45,500.0,2,1.6,Riverside,0.85,1997,0,1,2023-04-14,Single Family,1065.1689,29,Vintage,3.6,6.25,4,2,2023,0
868382.83,2919.0,3,2.8,Hillside,0.95,1951,0,0,2020-03-24,Condo,297.49326139088726,75,Historic,5.8,4.75,3,1,2020,0
476068.31,608.0,3,2.2,Suburbs,0.7,1982,3,0,2020-10-08,Multi-Family,783.0070888157894,44,Vintage,5.2,6.5,10,4,2020,0
763853.05,1710.0,5,3.6,Hillside,0.95,2012,1,0,2020-02-27,Condo,446.69769005847957,14,Modern,8.6,5.75,2,1,2020,0
551666.46,1104.0,4,3.0,Industrial,0.4,2017,1,0,2021-01-08,Townhouse,499.6978804347826,9,Modern,7.0,3.0,1,1,2021,0
576206.72,964.0,4,3.2,Suburbs,0.7,1988,0,1,2022-08-20,Multi-Family,597.7248132780082,38,Vintage,7.2,5.5,8,3,2022,1
850953.72,2928.0,2,1.5,Riverside,0.85,1954,1,0,2021-03-17,Condo,290.62627049180327,72,Historic,3.5,5.25,3,1,2021,0
828622.04,1625.0,5,3.4,Downtown,0.9,2017,1,0,2022-03-03,Condo,509.9212553846154,9,Modern,8.4,5.5,3,1,2022,0
819494.56,2277.0,3,3.0,Riverside,0.85,2001,2,0,2021-08-30,Multi-Family,359.90099253403605,25,Vintage,6.0,6.25,8,3,2021,0
748483.97,1962.0,2,2.1,Suburbs,0.7,2001,0,0,2022-01-05,Multi-Family,381.4903007135576,25,Vintage,4.1,3.5,1,1,2022,0
735326.24,2381.0,4,2.9,Suburbs,0.7,1978,2,0,2020-01-06,Condo,308.8308441831163,48,Vintage,6.9,5.5,1,1,2020,0
685748.97,1998.0,2,1.8,Suburbs,0.7,1986,1,0,2021-08-27,Condo,343.2177027027027,40,Vintage,3.8,4.5,8,3,2021,0
448285.58,973.0,1,1.8,Suburbs,0.7,1957,1,0,2021-06-02,Condo,460.72515930113053,69,Historic,2.8,4.5,6,2,2021,0
727494.41,2797.0,3,2.6,Industrial,0.4,1969,2,0,2021-03-21,Multi-Family,260.09810868787986,57,Historic,5.6,4.0,3,1,2021,1
639437.25,1604.0,3,2.7,Downtown,0.9,1990,1,0,2020-01-30,Condo,398.65165211970077,36,Vintage,5.7,5.5,1,1,2020,0
462051.6,754.0,1,1.0,Riverside,0.85,2019,2,0,2021-08-14,Single Family,612.8005305039787,7,Modern,2.0,6.25,8,3,2021,1
640290.14,1657.0,3,3.2,Industrial,0.4,1985,3,0,2023-05-13,Condo,386.41529269764635,41,Vintage,6.2,5.0,5,2,2023,1
1018608.76,3200.0,5,3.8,Hillside,0.95,1981,1,0,2023-07-04,Townhouse,318.3152375,45,Vintage,8.8,5.75,7,3,2023,0
805334.4,2680.0,3,2.5,Suburbs,0.7,1954,2,0,2021-02-09,Multi-Family,300.4979104477612,72,Historic,5.5,5.5,2,1,2021,0
681732.91,1721.0,4,3.7,Riverside,0.85,1969,1,0,2020-08-30,Townhouse,396.1260371876816,57,Historic,7.7,5.25,8,3,2020,1
706963.65,1720.0,2,1.8,Hillside,0.95,2017,1,0,2021-07-09,Single Family,411.02537790697676,9,Modern,3.8,5.75,7,3,2021,0
645989.43,1742.0,3,1.2,Downtown,0.9,1971,2,0,2020-01-09,Condo,370.83204936854196,55,Historic,4.2,6.5,1,1,2020,0
947740.81,3661.0,2,1.8,Riverside,0.85,1980,0,0,2020-01-22,Multi-Family,258.8748456705818,46,Vintage,3.8,4.25,1,1,2020,0
655303.09,2305.0,2,1.8,Industrial,0.4,1990,1,0,2021-11-11,Single Family,284.2963514099783,36,Vintage,3.8,3.0,11,4,2021,0
690943.4,2344.0,2,2.0,Hillside,0.95,1954,1,0,2020-09-14,Single Family,294.77107508532424,72,Historic,4.0,5.75,9,3,2020,0
761283.58,2824.0,2,2.1,Riverside,0.85,1959,1,0,2020-05-08,Townhouse,269.57633852691214,67,Historic,4.1,5.25,5,2,2020,0
672430.08,2191.0,3,2.4,Industrial,0.4,1986,2,0,2022-10-30,Townhouse,306.9055591054313,40,Vintage,5.4,4.0,10,4,2022,1
715021.98,1792.0,3,2.4,Suburbs,0.7,2005,0,0,2020-06-26,Multi-Family,399.0078013392857,21,Vintage,5.4,3.5,6,2,2020,0
709973.28,1842.0,4,3.1,Riverside,0.85,1973,1,0,2022-01-17,Single Family,385.43609120521177,53,Historic,7.1,5.25,1,1,2022,0
630332.02,1942.0,2,1.5,Suburbs,0.7,1965,2,0,2023-12-25,Condo,324.57879505664266,61,Historic,3.5,5.5,12,4,2023,0
664353.31,1970.0,3,2.1,Hillside,0.95,1951,1,1,2021-11-16,Townhouse,337.2351827411168,75,Historic,5.1,7.75,11,4,2021,0
789880.85,2582.0,1,1.3,Hillside,0.95,1964,0,0,2023-01-30,Condo,305.91822230828814,62,Historic,2.3,4.75,1,1,2023,0
793433.05,2041.0,3,2.9,Hillside,0.95,1990,1,0,2022-07-04,Condo,388.7472072513474,36,Vintage,5.9,5.75,7,3,2022,0
780554.73,2586.0,1,1.5,Suburbs,0.7,2012,0,0,2021-09-19,Multi-Family,301.8386426914153,14,Modern,2.5,3.5,9,3,2021,1
789458.02,1935.0,5,3.3,Suburbs,0.7,1998,1,0,2021-12-16,Single Family,407.9886408268734,28,Vintage,8.3,4.5,12,4,2021,0
632120.7,2062.0,4,3.2,Industrial,0.4,1975,3,0,2020-07-06,Single Family,306.55708050436465,51,Historic,7.2,5.0,7,3,2020,0
550492.0,500.0,3,2.3,Riverside,0.85,2015,1,0,2022-03-01,Condo,1100.984,11,Modern,5.3,5.25,3,1,2022,0
731458.73,2733.0,1,1.2,Industrial,0.4,1978,2,0,2022-04-09,Multi-Family,267.6394914013904,48,Vintage,2.2,4.0,4,2,2022,1
810933.76,2277.0,3,2.5,Suburbs,0.7,2019,2,0,2023-03-01,Townhouse,356.14130873956964,7,Modern,5.5,5.5,3,1,2023,0
932350.43,2798.0,4,3.5,Riverside,0.85,2009,1,1,2023-03-24,Townhouse,333.22031093638316,17,Modern,7.5,7.25,3,1,2023,0
484948.95,500.0,2,1.9,Hillside,0.95,2014,1,1,2020-11-08,Townhouse,969.8979,12,Modern,3.9,7.75,11,4,2020,1
950733.8,3670.0,3,2.0,Industrial,0.4,1989,3,1,2023-09-09,Townhouse,259.05553133514985,37,Vintage,5.0,7.0,9,3,2023,1
585942.36,1888.0,4,3.0,Industrial,0.4,1960,2,0,2020-11-17,Condo,310.3508262711864,66,Historic,7.0,4.0,11,4,2020,0
821642.52,2886.0,4,3.3,Industrial,0.4,2001,2,0,2023-08-29,Townhouse,284.69941787941787,25,Vintage,7.3,4.0,8,3,2023,0
637655.28,1168.0,4,3.3,Suburbs,0.7,2022,1,1,2020-02-12,Townhouse,545.9377397260274,4,New,7.3,6.5,2,1,2020,0
905419.43,2490.0,4,2.9,Riverside,0.85,2013,2,0,2023-12-20,Single Family,363.62226104417675,13,Modern,6.9,6.25,12,4,2023,0
613070.88,1157.0,5,3.5,Hillside,0.95,1952,0,0,2022-01-07,Townhouse,529.8797579948142,74,Historic,8.5,4.75,1,1,2022,0
624656.64,1500.0,3,2.6,Suburbs,0.7,1960,2,0,2021-06-07,Single Family,416.43776,66,Historic,5.6,5.5,6,2,2021,0
952304.78,3531.0,3,2.2,Hillside,0.95,1977,2,1,2020-03-31,Townhouse,269.69832342112716,49,Vintage,5.2,8.75,3,1,2020,0
818301.6,1847.0,4,2.8,Downtown,0.9,2011,1,1,2021-03-13,Single Family,443.04363833243093,15,Modern,6.8,7.5,3,1,2021,1
795788.93,2173.0,3,2.5,Downtown,0.9,1997,1,0,2023-01-14,Condo,366.2167188219052,29,Vintage,5.5,5.5,1,1,2023,1
966550.96,2696.0,5,3.9,Hillside,0.95,1977,1,0,2024-01-26,Townhouse,358.51296735905044,49,Vintage,8.9,5.75,1,1,2024,0
791982.39,2396.0,1,1.0,Downtown,0.9,1995,1,1,2022-05-24,Multi-Family,330.5435684474124,31,Vintage,2.0,7.5,5,2,2022,0
764532.34,1998.0,3,2.4,Riverside,0.85,2013,0,1,2020-10-17,Multi-Family,382.6488188188188,13,Modern,5.4,6.25,10,4,2020,1
789581.24,2291.0,2,1.9,Riverside,0.85,2004,2,0,2023-12-18,Single Family,344.64480139677,22,Vintage,3.9,6.25,12,4,2023,0
907672.37,3922.0,2,1.7,Suburbs,0.7,1951,1,0,2022-08-06,Townhouse,231.43099694033657,75,Historic,3.7,4.5,8,3,2022,1
